62622235;joar/lxml-manylinux;lxml-manylinux1_x86_64/Dockerfile;git://github.com/joar/lxml-manylinux.git;1467702572;0;0;0;20814;User;0;0;0;1;25;62622235
42243198;zhaoshengbo/docker;contrib/desktop-integration/chromium/Dockerfile;git://github.com/zhaoshengbo/docker.git;1441881091;10910;0;0;4787922;User;0;0;0;1;67424;42243198
55523973;MustWin/kubernetes;test/images/goproxy/Dockerfile;git://github.com/MustWin/kubernetes.git;1459866512;6043;8;8;3650631;Organization;1;2;2;9;349782;55523973
51859404;ogarcia/dockerfiles;skype/Dockerfile;git://github.com/ogarcia/dockerfiles.git;1455644671;0;0;0;572924;User;0;0;0;1;12;51859404
43206707;akeemw/drupal-vm;provisioning/roles/geerlingguy.elasticsearch/tests/Dockerfile.centos-6;git://github.com/akeemw/drupal-vm.git;1443267587;375;0;0;351005;User;0;0;0;1;861;43206707
63997166;hongchaodeng/contrib;service-loadbalancer/Dockerfile;git://github.com/hongchaodeng/contrib.git;1469237530;623;0;0;920884;User;0;0;0;0;33676;63997166
24155822;hemanthkumarsa13/test;builder/parser/testfiles/escapes/Dockerfile;git://github.com/hemanthkumarsa13/test.git;1410969316;0;0;0;8626707;Organization;0;0;0;1;35588;24155822
40361038;stevekuznetsov/sti-php;5.5/Dockerfile.rhel7;git://github.com/stevekuznetsov/sti-php.git;1438945806;67;0;0;7328370;User;0;0;0;1;179;40361038
60018548;joe2far/kubernetes;cluster/addons/addon-manager/Dockerfile;git://github.com/joe2far/kubernetes.git;1464613277;6043;0;0;1777210;User;0;0;0;1;283554;60018548
38133083;ABaldwinHunter/go_two;relay/Dockerfile;git://github.com/ABaldwinHunter/go_two.git;1435344642;0;0;0;8718443;User;0;0;0;1;1488;38133083
65783055;poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/scipy/_lib/six.pyc;git://github.com/poojavade/Genomics_Docker.git;1471309500;0;0;0;16891130;User;0;0;0;1;126177;65783055
55686236;php-coder/kubernetes;test/images/volumes-tester/ceph/Dockerfile;git://github.com/php-coder/kubernetes.git;1460018267;6043;0;0;87088;User;0;0;0;1;327699;55686236
30356854;loadingvx/docker;contrib/builder/deb/armhf/debian-jessie/Dockerfile;git://github.com/loadingvx/docker.git;1423139511;10910;0;0;3468890;User;0;0;0;1;80095;30356854
41802013;btison/sti-php;5.6/Dockerfile.rhel7;git://github.com/btison/sti-php.git;1441192638;67;0;0;568849;User;0;0;0;1;546;41802013
47480131;schmunk42/swarm;test/integration/mesos/Dockerfile-0.23;git://github.com/schmunk42/swarm.git;1449363496;842;0;0;649031;User;0;0;0;1;8032;47480131
41030103;balajibr/docker;builder/parser/testfiles/influxdb/Dockerfile;git://github.com/balajibr/docker.git;1439976573;10910;0;0;9376444;User;0;0;0;1;65866;41030103
31179313;1HLtd/docker;builder/parser/testfiles/brimstone-docker-consul/Dockerfile;git://github.com/1HLtd/docker.git;1424633830;10910;0;0;1666950;Organization;0;0;0;1;41450;31179313
67638525;chambers-brian/SIG_Digital-Strategy_SI_ODP_Backend;Dockerfile;git://github.com/chambers-brian/SIG_Digital-Strategy_SI_ODP_Backend.git;1473270628;0;0;0;21317786;User;0;0;0;1;54724;67638525
46707938;nkuacac/dockerfile;masscan/Dockerfile;git://github.com/nkuacac/dockerfile.git;1448265059;0;0;0;283912;User;0;0;0;1;1073;46707938
37269154;resin-io-library/base-images;node/zc702-zynq7/alpine/6.7/Dockerfile;git://github.com/resin-io-library/base-images.git;1434028963;8;8;8;10923753;Organization;8;23;23;9;6631;37269154
40325457;mehulsbhatt/docker-ovs;2.3.0/Dockerfile;git://github.com/mehulsbhatt/docker-ovs.git;1438885804;31;0;0;498130;User;0;0;0;1;326;40325457
41236651;StevenLudwig/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles-negative/shykes-nested-json/Dockerfile;git://github.com/StevenLudwig/origin.git;1440299567;1343;0;0;9299252;User;0;0;0;1;132575;41236651
54575636;ethcore-fmt-bot/parity;docker/ubuntu-arm/Dockerfile;git://github.com/ethcore-fmt-bot/parity.git;1458746858;125;0;0;17701354;User;0;0;0;1;7759;54575636
41394819;mhsjlw/docker;builder/parser/testfiles/mail/Dockerfile;git://github.com/mhsjlw/docker.git;1440541265;10910;0;0;8526903;User;0;0;0;1;66235;41394819
43409653;felipeg48/lattice;images/lattice-tcp-test/Dockerfile;git://github.com/felipeg48/lattice.git;1443576648;105;0;0;655019;User;0;0;0;1;6533;43409653
37808506;jwuwork/docker;docs/articles/https/Dockerfile;git://github.com/jwuwork/docker.git;1434883316;10910;0;0;5921938;User;0;0;0;1;65846;37808506
60928183;charleswhchan/docker;contrib/builder/rpm/amd64/oraclelinux-7/Dockerfile;git://github.com/charleswhchan/docker.git;1465672704;10910;0;0;679475;User;0;0;0;1;94224;60928183
34269792;camallen/docker;builder/parser/testfiles/influxdb/Dockerfile;git://github.com/camallen/docker.git;1429537523;10910;0;0;295329;User;0;0;0;0;57520;34269792
35466533;roth1002/docker;builder/parser/testfiles/env/Dockerfile;git://github.com/roth1002/docker.git;1431397239;10910;0;0;8485590;User;0;1;1;1;53840;35466533
63384972;voodka/ghostbakup;node_modules/jsonpath/Dockerfile;git://github.com/voodka/ghostbakup.git;1468542551;0;0;0;13945856;User;0;0;0;1;46047;63384972
60112731;PloughingAByteField/tiatus;server/src/main/docker/wildfly/Dockerfile;git://github.com/PloughingAByteField/tiatus.git;1464711388;0;0;0;14044394;User;0;0;0;1;1039;60112731
37269154;resin-io-library/base-images;node/raspberrypi3/fedora/6.7/onbuild/Dockerfile;git://github.com/resin-io-library/base-images.git;1434028963;8;8;8;10923753;Organization;8;23;23;9;6631;37269154
66651269;mikey179/devcli;Dockerfile.devcli;git://github.com/mikey179/devcli.git;1472212201;0;0;0;190475;User;0;0;0;1;7;66651269
65783055;poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/numpy/distutils/command/__init__.pyc;git://github.com/poojavade/Genomics_Docker.git;1471309500;0;0;0;16891130;User;0;0;0;1;126177;65783055
42796507;cleardevice/docker-dashd;Dockerfile;git://github.com/cleardevice/docker-dashd.git;1442706802;3;0;0;1013286;User;0;0;0;1;2564;42796507
42187481;AlligatorSinensis/docker;docs/examples/postgresql_service.Dockerfile;git://github.com/rzzdy/docker.git;1441805508;10910;0;0;10933888;User;0;0;0;1;67218;42187481
68942136;otves/angular_start;Dockerfile;git://github.com/otves/angular_start.git;1474555698;0;0;0;15869215;User;0;1;1;2;1440;68942136
